7.753775, 0.383038, 0.000000
4.945495, 8.909891, -1.#IND00
2.209221, 9.758976, 0.000000
4.221422, 8.588859, -1.#IND00
6.422642, 4.946495, -1.#IND00
7.506751, 3.030303, -1.#IND00
6.413641, 9.168917, -0.000000
0.900090, 2.591259, -1.#IND00
10.000000, 1.655166, 0.000000
0.000000, 6.359636, 1.000000
7.624762, 0.537054, -0.000000
1.548155, 6.483648, -1.#IND00
7.595760, 4.041404, -1.#IND00
3.602360, 4.350435, -1.#IND00
0.291029, 0.836084, -1.#IND00
9.374937, 1.020102, -1.#IND00
4.596460, 4.021402, -1.#IND00
7.348735, 3.199320, -1.#IND00
9.668967, 4.484448, -1.#IND00
8.281828, 4.734473, -1.#IND00
0.053005, 1.999200, -1.#IND00
6.418642, 7.938794, -1.#IND00
6.900690, 3.788379, -1.#IND00
8.127813, 0.467047, -0.000000
3.728373, 4.893489, -1.#IND00
4.648465, 2.483248, -1.#IND00
7.807781, 2.421242, -1.#IND00
4.310431, 6.617662, -1.#IND00
10.000000, 9.514951, 0.000000
0.000000, 7.616762, 1.000000
8.935894, 7.451745, -0.000000
0.600060, 5.249525, -1.#IND00
6.519652, 1.556156, -0.000000
2.798280, 0.303030, -0.000000
6.224622, 1.008101, -0.000000
5.844584, 2.609261, -0.000000
4.989499, 2.702270, -1.#IND00
3.195320, 0.485049, -0.000000
3.093309, 4.343434, -1.#IND00
0.523052, 1.587159, -1.#IND00
9.314931, 9.503950, -0.000000
7.448745, 5.200520, -1.#IND00
3.458346, 6.618662, -1.#IND00
0.580058, 9.796980, -0.000000
4.798480, 5.281528, -1.#IND00
9.589959, 0.798080, -1.#IND00
8.009801, 7.157716, -0.000000
0.472047, 3.622362, -1.#IND00
10.000000, 2.292229, 0.000000
0.000000, 4.179418, 1.000000
8.190819, 9.657966, -0.000000
7.958796, 6.191619, -0.000000
9.815982, 2.888289, -1.#IND00
9.156916, 1.511151, -1.#IND00
6.202620, 2.634263, 0.000000
4.272427, 0.055006, -0.000000
0.328033, 2.646265, -1.#IND00
6.362636, 4.886489, -1.#IND00
8.875888, 8.433843, -0.000000
9.869987, 0.142014, 0.000000
3.844384, 1.416142, -1.#IND00
1.881188, 1.998200, -1.#IND00
0.322032, 8.651865, -1.#IND00
0.021002, 5.699570, 0.993027
3.557356, 8.476848, -1.#IND00
7.892789, 4.389439, -1.#IND00
5.075508, 0.712071, 0.000000
2.600260, 2.510251, -1.#IND00
10.000000, 6.869687, 0.000000
0.000000, 4.688469, 1.000000
3.401340, 9.789979, -1.#IND00
5.255526, 6.423642, -1.#IND00
5.002500, 0.585059, -0.000000
4.182418, 0.285029, -0.000000
7.088709, 1.426143, -0.000000
8.617862, 3.757376, -1.#IND00
9.832983, 0.932093, -1.#IND00
4.169417, 2.154215, -1.#IND00
5.721572, 7.189719, -1.#IND00
9.976998, 1.329133, -1.#IND00
2.368237, 8.692869, -1.#IND00
1.425143, 0.555056, -1.#IND00
3.434343, 6.549655, -1.#IND00
7.441744, 9.512951, -0.000000
0.145015, 8.060806, -1.#IND00
1.718172, 3.753375, -1.#IND00
6.139614, 2.423242, -0.000000
6.279628, 5.996600, -1.#IND00
10.000000, 2.529253, 0.000000
0.000000, 7.437744, 1.000000
9.866987, 2.949295, -1.#IND00
0.193019, 3.195320, -1.#IND00
3.297330, 0.416042, 0.000000
8.286829, 6.105611, -0.000000
4.488449, 6.282628, -1.#IND00
2.455246, 5.734573, -1.#IND00
8.114811, 1.701170, -1.#IND00
1.316132, 0.671067, -1.#IND00
5.786579, 2.263226, 0.000000
4.313431, 4.355436, -1.#IND00
1.185119, 0.053005, -1.#IND00
0.912091, 0.808081, -1.#IND00
1.832183, 0.945095, -1.#IND00
4.313431, 7.756776, -1.#IND00
8.321832, 9.558956, 0.000000
3.646365, 7.982798, -1.#IND00
0.481048, 4.144414, -1.#IND00
3.196320, 0.222022, -0.000000
10.000000, 2.161216, 0.000000
0.000000, 0.450045, 1.000000
1.173117, 0.466047, -1.#IND00
2.044204, 1.659166, -1.#IND00
6.292629, 6.439644, -1.#IND00
7.253725, 0.024002, -0.000000
6.154615, 9.510951, -0.000000
4.745475, 0.649065, 0.000000
3.186319, 8.313831, -1.#IND00
4.474447, 8.022802, -1.#IND00
2.168217, 4.018402, -1.#IND00
8.787879, 9.905991, 0.000000
7.958796, 7.391739, -0.000000
0.202020, 3.625363, -1.#IND00
6.477648, 4.414441, -1.#IND00
9.314931, 5.824582, 0.000000
9.334933, 5.874587, -0.000000
4.372437, 0.159016, -0.000000
1.833183, 8.070807, -1.#IND00
7.487749, 8.297830, -0.000000
10.000000, 8.177818, 0.000000
0.000000, 2.270227, 1.000000
1.763176, 2.668267, -1.#IND00
7.192719, 3.985399, -1.#IND00
3.102310, 8.480848, -1.#IND00
9.213921, 7.627763, 0.000000
4.802480, 4.099410, -1.#IND00
0.527053, 2.625263, -1.#IND00
1.543154, 1.924192, -1.#IND00
1.023102, 9.972997, -0.000000
3.061306, 4.181418, -1.#IND00
1.003100, 7.432743, -1.#IND00
7.505751, 7.593759, 0.000000
2.725273, 3.031303, -1.#IND00
8.492849, 0.142014, 0.000000
7.222722, 1.286129, -0.000000
3.064306, 7.900790, -1.#IND00
9.187919, 8.360836, -0.000000
2.413241, 0.974097, -1.#IND00
4.270427, 9.170917, -1.#IND00
10.000000, 0.833083, 0.000000
0.000000, 5.760576, 1.000000
8.896890, 4.667467, -1.#IND00
7.285729, 2.550255, -1.#IND00
0.140014, 3.694369, -1.#IND00
2.695270, 1.624162, -1.#IND00
8.019802, 2.125213, -1.#IND00
6.576658, 1.694169, -0.000000
2.658266, 6.302630, -1.#IND00
7.371737, 2.466247, -1.#IND00
4.678468, 2.593259, -1.#IND00
3.851385, 5.484548, -1.#IND00
1.018102, 8.464846, -1.#IND00
1.119112, 3.152315, -1.#IND00
2.800280, 8.087809, -1.#IND00
1.060106, 1.926193, -1.#IND00
9.010901, 4.757476, -1.#IND00
2.170217, 0.315032, -0.000000
9.576958, 0.227023, 0.000000
2.043204, 2.758276, -1.#IND00
10.000000, 5.109511, 0.000000
0.000000, 7.086709, 1.000000
9.565957, 3.487349, -1.#IND00
9.577958, 4.474447, -1.#IND00
2.625263, 5.627563, -1.#IND00
5.629563, 1.928193, -0.000000
5.423542, 8.520852, -1.#IND00
6.902690, 4.962496, -1.#IND00
0.123012, 4.596460, -1.#IND00
3.737374, 3.261326, -1.#IND00
0.195020, 2.525253, -1.#IND00
1.264126, 8.260826, -1.#IND00
6.202620, 8.116812, -1.#IND00
5.030503, 0.326033, -0.000000
9.011901, 0.771077, -1.#IND00
6.411641, 5.547555, -1.#IND00
1.153115, 1.520152, -1.#IND00
9.790979, 4.924492, -1.#IND00
0.188019, 1.763176, -1.#IND00
4.940494, 0.851085, -0.000000
10.000000, 3.829383, 0.000000
0.000000, 7.713771, 1.000000
8.958896, 7.578758, -0.000000
8.365837, 3.007301, -1.#IND00
1.477148, 1.200120, -1.#IND00
6.058606, 6.439644, -1.#IND00
2.303230, 2.760276, -1.#IND00
9.357936, 2.324232, -1.#IND00
6.477648, 5.108511, -1.#IND00
1.113111, 4.887489, -1.#IND00
9.801980, 2.850285, -1.#IND00
4.460446, 2.428243, -1.#IND00
2.993299, 7.384738, -1.#IND00
9.405941, 6.540654, 0.000000
1.111111, 8.704870, -1.#IND00
2.835284, 2.356236, -1.#IND00
6.072607, 9.350935, 0.000000
8.823882, 4.485449, -1.#IND00
0.556056, 3.216322, -1.#IND00
1.626163, 9.357936, -1.#IND00
10.000000, 3.357336, 0.000000
0.000000, 3.271327, 1.000000
3.869387, 9.361936, -1.#IND00
2.896290, 3.022302, -1.#IND00
9.617962, 0.112011, -0.000000
2.717272, 8.696870, -1.#IND00
1.585159, 4.041404, -1.#IND00
4.423442, 4.129413, -1.#IND00
4.229423, 4.565457, -1.#IND00
6.559656, 8.932893, 0.000000
2.296230, 9.855986, -0.000000
2.053205, 6.962696, -1.#IND00
3.584358, 9.734973, -1.#IND00
6.654665, 6.972697, -1.#IND00
1.457146, 4.369437, -1.#IND00
2.532253, 2.963296, -1.#IND00
2.607261, 2.483248, -1.#IND00
0.911091, 1.635164, -1.#IND00
0.067007, 2.848285, -1.#IND00
4.675468, 2.938294, -1.#IND00
10.000000, 2.142214, 0.000000
0.000000, 6.511651, 1.000000
2.741274, 0.175018, -0.000000
1.459146, 7.825783, -1.#IND00
3.221322, 7.870787, -1.#IND00
1.626163, 1.934193, -1.#IND00
5.205521, 1.783178, -0.000000
3.850385, 7.398740, -1.#IND00
2.279228, 2.701270, -1.#IND00
2.193219, 2.734273, -1.#IND00
1.637164, 6.534653, -1.#IND00
5.556556, 1.993199, -0.000000
0.176018, 5.705571, 0.941780
6.962696, 0.548055, -0.000000
5.881588, 0.300030, -0.000000
4.413441, 6.641664, -1.#IND00
9.855986, 4.855486, -1.#IND00
3.142314, 1.462146, -1.#IND00
7.611761, 0.877088, -0.000000
0.424042, 2.678268, -1.#IND00
10.000000, 8.443844, 0.000000
0.000000, 2.673267, 1.000000
0.040004, 9.313931, -1.#IND00
0.875088, 0.072007, -1.#IND00
2.818282, 0.610061, 0.000000
1.017102, 4.932493, -1.#IND00
8.112811, 0.695070, -0.000000
3.169317, 3.831383, -1.#IND00
0.040004, 6.488649, 0.985535
8.685869, 9.090909, -0.000000
9.497950, 2.589259, -1.#IND00
5.990599, 5.145515, -1.#IND00
9.353935, 9.314931, -0.000000
8.651865, 6.740674, 0.000000
2.044204, 1.258126, -1.#IND00
0.335034, 8.759876, -1.#IND00
1.192119, 7.605761, -1.#IND00
5.264526, 2.181218, -0.000000
8.503850, 3.829383, -1.#IND00
3.775378, 0.608061, -0.000000
10.000000, 5.997600, 0.000000
0.000000, 9.556956, 1.000000
5.561556, 1.627163, -0.000000
6.467647, 9.541954, 0.000000
6.129613, 1.240124, -0.000000
7.813781, 9.174917, -0.000000
0.601060, 6.077608, 0.809630
0.215022, 8.683868, -1.#IND00
8.213821, 3.992399, -1.#IND00
5.824582, 5.601560, -1.#IND00
3.392339, 5.759576, -1.#IND00
2.670267, 6.428643, -1.#IND00
8.027803, 4.084408, -1.#IND00
0.075008, 8.786879, -1.#IND00
5.498550, 4.970497, -1.#IND00
6.287629, 3.847385, -1.#IND00
2.604260, 0.503050, -0.000000
1.221122, 2.663266, -1.#IND00
5.706571, 2.363236, -0.000000
9.010901, 2.171217, -1.#IND00
10.000000, 8.240824, 0.000000
0.000000, 5.542554, 1.000000
7.619762, 0.913091, 0.000000
7.591759, 6.704670, 0.000000
1.818182, 9.232923, -1.#IND00
0.750075, 5.205521, -1.#IND00
4.975498, 1.539154, -0.000000
0.303030, 1.422142, -1.#IND00
1.098110, 1.247125, -1.#IND00
3.584358, 3.648365, -1.#IND00
2.971297, 7.864786, -1.#IND00
2.913291, 1.075108, -1.#IND00
1.545155, 8.712871, -1.#IND00
7.546755, 8.678868, -0.000000
1.769177, 5.262526, -1.#IND00
8.519852, 3.985399, -1.#IND00
8.289829, 5.944594, 0.000000
2.865287, 8.540854, -1.#IND00
3.245325, 5.508551, -1.#IND00
8.318832, 7.870787, -0.000000
10.000000, 8.323832, 0.000000
0.000000, 10.000000, 0.000000
7.152715, 10.000000, 0.000000
8.570857, 10.000000, 0.000000
9.901990, 10.000000, 0.000000
4.423442, 10.000000, 0.000000
1.600160, 10.000000, 0.000000
4.015402, 10.000000, 0.000000
0.028003, 10.000000, 0.000000
5.347535, 10.000000, 0.000000
2.943294, 10.000000, 0.000000
2.409241, 10.000000, 0.000000
5.049505, 10.000000, 0.000000
1.588159, 10.000000, 0.000000
0.608061, 10.000000, 0.000000
1.221122, 10.000000, 0.000000
9.954995, 10.000000, 0.000000
4.146415, 10.000000, 0.000000
7.949795, 10.000000, 0.000000
1.430143, 10.000000, 0.000000
